Item id;Child;Brand;DesignerId;SKU;Price;Size;Quantity;Season
14585236;;DSQUARED2;BBM001111702649;DSBBM0011-M063;387.00;OS;2;SS21
14585231;;DSQUARED2;BBM001110102910;DSBBM0011-3096;497.00;OS;2;SS20
14585079;;DSQUARED2;KTW000110SS0371;DSKTW000110SS0371;413.00;OS;5;SS20
14563344;16546955;Chloé Eyewear;CE760S;CHCE760S-749;289.00;54;5;SS21
14563065;16548304;Chloé Eyewear;CE146S;CHCE146S-875;360.00;53;3;SS21
14562895;16547820;Chloé Eyewear;CE160S;CHCE160S-739;360.00;52;4;SS21
14562615;16546954;Chloé Eyewear;CE754S;CHCE754S-004;311.00;59;5;SS21
14562504;16546950;Chloé Eyewear;CE114ST;CHCE114ST-871;382.00;58;5;SS21
14562405;16546948;Chloé Eyewear;CE757S;CHCE757S-626;289.00;55;5;SS21
14544821;15484943;AQUAZZURA;DENFLAB0SUE000;AQDENFLAB0-SUE-000;445.00;40;1;AW21
14544821;15484943;AQUAZZURA;DENFLAB0SUE000;AQDENFLAB0-SUE-000;445.00;39,5;2;AW21
14544821;15484943;AQUAZZURA;DENFLAB0SUE000;AQDENFLAB0-SUE-000;445.00;39;2;AW21
14544821;15484943;AQUAZZURA;DENFLAB0SUE000;AQDENFLAB0-SUE-000;445.00;38,5;4;AW21
14544821;15484943;AQUAZZURA;DENFLAB0SUE000;AQDENFLAB0-SUE-000;445.00;38;5;AW21
14544821;15484943;AQUAZZURA;DENFLAB0SUE000;AQDENFLAB0-SUE-000;445.00;37,5;5;AW21
14544821;15484943;AQUAZZURA;DENFLAB0SUE000;AQDENFLAB0-SUE-000;445.00;37;5;AW21
14544821;15484943;AQUAZZURA;DENFLAB0SUE000;AQDENFLAB0-SUE-000;445.00;36,5;2;AW21
14544821;15484943;AQUAZZURA;DENFLAB0SUE000;AQDENFLAB0-SUE-000;445.00;36;5;AW21
14544821;14857907;AQUAZZURA;DENFLAB0SUE000;AQDENFLAB0-SUE-000;445.00;40;1;AW21
14544821;14857907;AQUAZZURA;DENFLAB0SUE000;AQDENFLAB0-SUE-000;445.00;39,5;2;AW21
14544821;14857907;AQUAZZURA;DENFLAB0SUE000;AQDENFLAB0-SUE-000;445.00;39;2;AW21
14544821;14857907;AQUAZZURA;DENFLAB0SUE000;AQDENFLAB0-SUE-000;445.00;38,5;4;AW21
14544821;14857907;AQUAZZURA;DENFLAB0SUE000;AQDENFLAB0-SUE-000;445.00;38;5;AW21
14544821;14857907;AQUAZZURA;DENFLAB0SUE000;AQDENFLAB0-SUE-000;445.00;37,5;5;AW21
14544821;14857907;AQUAZZURA;DENFLAB0SUE000;AQDENFLAB0-SUE-000;445.00;37;5;AW21
14544821;14857907;AQUAZZURA;DENFLAB0SUE000;AQDENFLAB0-SUE-000;445.00;36,5;2;AW21
14544821;14857907;AQUAZZURA;DENFLAB0SUE000;AQDENFLAB0-SUE-000;445.00;36;5;AW21
14544821;13120097;AQUAZZURA;DENFLAB0SUE000;AQDENFLAB0-SUE-000;445.00;40;1;AW21
14544821;13120097;AQUAZZURA;DENFLAB0SUE000;AQDENFLAB0-SUE-000;445.00;39,5;2;AW21
14544821;13120097;AQUAZZURA;DENFLAB0SUE000;AQDENFLAB0-SUE-000;445.00;39;2;AW21
14544821;13120097;AQUAZZURA;DENFLAB0SUE000;AQDENFLAB0-SUE-000;445.00;38,5;4;AW21
14544821;13120097;AQUAZZURA;DENFLAB0SUE000;AQDENFLAB0-SUE-000;445.00;38;5;AW21
14544821;13120097;AQUAZZURA;DENFLAB0SUE000;AQDENFLAB0-SUE-000;445.00;37,5;5;AW21
14544821;13120097;AQUAZZURA;DENFLAB0SUE000;AQDENFLAB0-SUE-000;445.00;37;5;AW21
14544821;13120097;AQUAZZURA;DENFLAB0SUE000;AQDENFLAB0-SUE-000;445.00;36,5;2;AW21
14544821;13120097;AQUAZZURA;DENFLAB0SUE000;AQDENFLAB0-SUE-000;445.00;36;5;AW21
14544355;16522438;AQUAZZURA;DENHIGS0SUE000;AQDENHIGS0SUE-000;550.80;40,5;1;AW21
14544355;16522438;AQUAZZURA;DENHIGS0SUE000;AQDENHIGS0SUE-000;550.80;40;1;AW21
14544355;16522438;AQUAZZURA;DENHIGS0SUE000;AQDENHIGS0SUE-000;550.80;39,5;2;AW21
14544355;16522438;AQUAZZURA;DENHIGS0SUE000;AQDENHIGS0SUE-000;550.80;39;2;AW21
14544355;16522438;AQUAZZURA;DENHIGS0SUE000;AQDENHIGS0SUE-000;550.80;38,5;3;AW21
14544355;16522438;AQUAZZURA;DENHIGS0SUE000;AQDENHIGS0SUE-000;550.80;38;3;AW21
14544355;16522438;AQUAZZURA;DENHIGS0SUE000;AQDENHIGS0SUE-000;550.80;37,5;1;AW21
14544355;16522438;AQUAZZURA;DENHIGS0SUE000;AQDENHIGS0SUE-000;550.80;37;3;AW21
14544355;16522438;AQUAZZURA;DENHIGS0SUE000;AQDENHIGS0SUE-000;550.80;36,5;3;AW21
14544355;16522438;AQUAZZURA;DENHIGS0SUE000;AQDENHIGS0SUE-000;550.80;36;3;AW21
14544355;16522438;AQUAZZURA;DENHIGS0SUE000;AQDENHIGS0SUE-000;550.80;35;1;AW21
14535326;;CASADEI;1F572N0601C0002;CAS1F572N0601C000290;530.00;41;1;AW19
14535326;;CASADEI;1F572N0601C0002;CAS1F572N0601C000290;530.00;39;1;AW19
14535324;;CASADEI;1A161N0101C0079;CAS1A161N0101C007993;670.00;37,5;1;AW19
14535323;;CASADEI;1T912N0601C0000;CAS1T912N0601C000090;1200.00;37,5;1;AW19
14535319;;CASADEI;1Q942N100MSELGI;CAS1Q942N100MSELGI90;760.00;39,5;1;SS20
14535318;15832461;CASADEI;1T923N1201CAMOO9000;CAS1T923N1201CAMOO90;1200.00;38;1;AW19
14535318;15832461;CASADEI;1T923N1201CAMOO9000;CAS1T923N1201CAMOO90;1200.00;37;1;AW19
14535316;15832460;CASADEI;1T908L100HHCAMO9000;CAS1T908L100HHCAMO90;1300.00;38,5;1;AW20
14535316;15832460;CASADEI;1T908L100HHCAMO9000;CAS1T908L100HHCAMO90;1300.00;37,5;1;AW20
14535316;15832460;CASADEI;1T908L100HHCAMO9000;CAS1T908L100HHCAMO90;1300.00;37;1;AW20
14535316;13238428;CASADEI;1T908L100HHCAM;CAS1T908L100HHCAMO90;1300.00;38,5;1;AW20
14535316;13238428;CASADEI;1T908L100HHCAM;CAS1T908L100HHCAMO90;1300.00;37,5;1;AW20
14535316;13238428;CASADEI;1T908L100HHCAM;CAS1T908L100HHCAMO90;1300.00;37;1;AW20
14535314;;CASADEI;1R672H100HHCAMO;CAS1R672H100HHCAMO90;746.00;41;1;AW20
14535314;;CASADEI;1R672H100HHCAMO;CAS1R672H100HHCAMO90;746.00;40,5;1;AW20
14535314;;CASADEI;1R672H100HHCAMO;CAS1R672H100HHCAMO90;746.00;39;1;AW20
14529990;;PHILIPP PLEIN;A19CWLB0627PLE010N;PPCWLB0627PLE010N;2470.00;S;1;AW19
14529986;;PHILIPP PLEIN;A19CWRA0346PCO030F;PPCWRA0346PCO030F;3580.00;M;2;AW21
14529985;;PHILIPP PLEIN;A19CWRB0681PCO035F;PPCWRB0681PCO035F;2200.00;S;1;SS20
14529985;;PHILIPP PLEIN;A19CWRB0681PCO035F;PPCWRB0681PCO035F;2200.00;M;1;SS20
14514841;14239512;DSQUARED2;BBW001101500001;DSBBW001101500001;770.00;OS;2;SS21
14497944;16312121;LE SILLA;3110M060G3PPVEL;LS3110M060G3PPVEL212;577.00;40;1;SS21
14497944;16312121;LE SILLA;3110M060G3PPVEL;LS3110M060G3PPVEL212;577.00;39;1;SS21
14497944;16312121;LE SILLA;3110M060G3PPVEL;LS3110M060G3PPVEL212;577.00;38,5;1;SS21
14497944;16312121;LE SILLA;3110M060G3PPVEL;LS3110M060G3PPVEL212;577.00;38;1;SS21
14497944;16312121;LE SILLA;3110M060G3PPVEL;LS3110M060G3PPVEL212;577.00;37;2;SS21
14497944;16312121;LE SILLA;3110M060G3PPVEL;LS3110M060G3PPVEL212;577.00;36;1;SS21
14496655;14133265;AQUAZZURA;EATMIDB0SDC000;AQEATMIDB0-SDC-000;1025.00;40;1;AW19
14496655;14133265;AQUAZZURA;EATMIDB0SDC000;AQEATMIDB0-SDC-000;1025.00;39;1;AW19
14479610;16546949;Chloé Eyewear;CE754S;CHCE754S-110;311.00;59;5;SS21
14479405;16548306;Chloé Eyewear;CE757S;CHCE757S-749;289.00;55;5;SS21
14479139;;Chloé Eyewear;CE160S;CHCE160S-724;360.00;52;5;SS21
14478600;15461529;SALVATORE FERRAGAMO;714965;FRG714965;529.00;9;1;AW20
14478600;15461529;SALVATORE FERRAGAMO;714965;FRG714965;529.00;8;1;AW20
14478600;15461529;SALVATORE FERRAGAMO;714965;FRG714965;529.00;7;1;AW20
14478600;15461529;SALVATORE FERRAGAMO;714965;FRG714965;529.00;6;1;AW20
14478600;15461529;SALVATORE FERRAGAMO;714965;FRG714965;529.00;5,5;1;AW20
14478600;15461529;SALVATORE FERRAGAMO;714965;FRG714965;529.00;5;1;AW20
14453087;14146382;SALVATORE FERRAGAMO;718305;FRG718305;780.00;OS;5;SS21
14452976;14603477;Giuseppe Zanotti;I970001006;GZI970001-006;884.00;40,5;1;SS21
14452976;14603477;Giuseppe Zanotti;I970001006;GZI970001-006;884.00;39,5;1;SS21
14452976;14603477;Giuseppe Zanotti;I970001006;GZI970001-006;884.00;36;1;SS21
14441963;14778501;SALVATORE FERRAGAMO;720395;FRG720395;469.00;10;1;AW20
14425634;14239365;DSQUARED2;BEM022112900001;DSBEM022112900001;250.00;90;1;AW19
14425634;14239365;DSQUARED2;BEM022112900001;DSBEM022112900001;250.00;85;1;AW19
14425634;14239365;DSQUARED2;BEM022112900001;DSBEM022112900001;250.00;100;1;AW19
14425634;14217707;DSQUARED2;BEM022112900001;DSBEM022112900001;250.00;90;1;AW19
14425634;14217707;DSQUARED2;BEM022112900001;DSBEM022112900001;250.00;85;1;AW19
14425634;14217707;DSQUARED2;BEM022112900001;DSBEM022112900001;250.00;100;1;AW19
14425601;14239342;DSQUARED2;SNM007125102493;DSSNM00712124;680.00;46;1;AW19
14425601;14239342;DSQUARED2;SNM007125102493;DSSNM00712124;680.00;45;1;AW19
14425601;14217727;DSQUARED2;SNM007125102493;DSSNM00712124;680.00;46;1;AW19
14425601;14217727;DSQUARED2;SNM007125102493;DSSNM00712124;680.00;45;1;AW19
14424625;;JIL SANDER;JP33014A999;JP33014A-999;1200.00;39;1;SS20
14416349;;SALVATORE FERRAGAMO;693049;FRG693049;1300.00;5;1;SS20
14409973;14239367;DSQUARED2;BEM022301502402;DSBEM0223M1601;289.00;85;2;SS20
14409973;14217709;DSQUARED2;BEM022301502402;DSBEM0223M1601;289.00;85;2;SS20
14407408;15781234;GUCCI EYEWEAR;GG0028S001;GG0028S-001-52;338.00;52;1;SS21
14405612;14133267;AQUAZZURA;BOOMIDB1SUEDMG;AQBOOMIDB1-SUE-DMG;750.00;41;1;AW19
14394661;;SERGIO ROSSI;A85411MNAN07;SRGA85411-1000;1050.00;41;1;AW20
14394661;;SERGIO ROSSI;A85411MNAN07;SRGA85411-1000;1050.00;40,5;1;AW20
14394661;;SERGIO ROSSI;A85411MNAN07;SRGA85411-1000;1050.00;37;1;AW20
14394660;;SERGIO ROSSI;A85880MNAN07;SRGA85880-1000;1280.00;38;1;AW19
14389923;14133261;AQUAZZURA;BOOMIDB1JAS993;AQBOOMIDB1-JAS-993;750.00;41;1;AW19
14389923;14133261;AQUAZZURA;BOOMIDB1JAS993;AQBOOMIDB1-JAS-993;750.00;38,5;1;AW19
14389923;14133261;AQUAZZURA;BOOMIDB1JAS993;AQBOOMIDB1-JAS-993;750.00;37;1;AW19
14381415;;GIORGIO ARMANI;X2M164XAT1300180;GAX2M164XAT1300180;650.00;11;1;AW19
14381412;;GIORGIO ARMANI;X2C634XM168;GAX2C634XM168E553;650.00;7;1;AW19
14377284;16201597;BALLY;6228931;BLY6228931-BLACK;100.00;OS;1;SS21
14358634;14652618;DSQUARED2;SNM003601502335;DSSNM003601502335M43;650.00;44;1;SS20
14354843;14778457;SALVATORE FERRAGAMO;591963;FRG591963;469.00;9,5;1;SS21
14354843;14778457;SALVATORE FERRAGAMO;591963;FRG591963;469.00;9;1;SS21
14354843;14778457;SALVATORE FERRAGAMO;591963;FRG591963;469.00;11;1;SS21
14354843;14778457;SALVATORE FERRAGAMO;591963;FRG591963;469.00;10;1;SS21
14345578;;BALDININI;048426ANALA0000XXFXX;BAL048426ANALA0000XX;530.00;41;3;AW19
14345578;;BALDININI;048426ANALA0000XXFXX;BAL048426ANALA0000XX;530.00;37;1;AW19
14345120;14239332;DSQUARED2;GLM001108100001;DSGLM00112124;266.00;8;1;AW20
14345120;14217712;DSQUARED2;GLM001108100001;DSGLM00112124;266.00;8;1;AW20
14345117;14239356;DSQUARED2;BPM001611702379;DSBPM001611702379;630.00;OS;1;AW19
14337542;15484954;AQUAZZURA;SHOMIDB0NAP000;AQSHOMIDB0-NAP-000;663.00;40,5;2;SS21
14337542;15484954;AQUAZZURA;SHOMIDB0NAP000;AQSHOMIDB0-NAP-000;663.00;39;1;SS21
14337542;15484954;AQUAZZURA;SHOMIDB0NAP000;AQSHOMIDB0-NAP-000;663.00;38;2;SS21
14337542;15484954;AQUAZZURA;SHOMIDB0NAP000;AQSHOMIDB0-NAP-000;663.00;37,5;1;SS21
14337542;15484954;AQUAZZURA;SHOMIDB0NAP000;AQSHOMIDB0-NAP-000;663.00;36;1;SS21
14329841;15393446;COMMON PROJECTS;1528;CMM1528-0600_211;362.00;46;2;AW21
14329841;15393446;COMMON PROJECTS;1528;CMM1528-0600_211;362.00;45;3;AW21
14329841;15393446;COMMON PROJECTS;1528;CMM1528-0600_211;362.00;44;9;AW21
14329841;15393446;COMMON PROJECTS;1528;CMM1528-0600_211;362.00;43;9;AW21
14329841;15393446;COMMON PROJECTS;1528;CMM1528-0600_211;362.00;42;9;AW21
14329841;15393446;COMMON PROJECTS;1528;CMM1528-0600_211;362.00;41;2;AW21
14325994;15591599;BALLY;6228000;BLY6228000-BLACK_OLD_I;300.00;120;1;SS21
14315328;;LE SILLA;7512M040M1MMCHI;LS7512M040M1MMCHI001;819.00;36;1;SS21
14309272;15461531;SALVATORE FERRAGAMO;717099;FRG717099;510.00;5;1;SS21
14308586;15622842;SERGIO ROSSI;A89100MAGN051000;SRGA89100-1000;595.00;39,5;1;SS21
14308586;15622842;SERGIO ROSSI;A89100MAGN051000;SRGA89100-1000;595.00;39;1;SS21
14308586;15622842;SERGIO ROSSI;A89100MAGN051000;SRGA89100-1000;595.00;38;1;SS21
14308586;15622842;SERGIO ROSSI;A89100MAGN051000;SRGA89100-1000;595.00;37,5;1;SS21
14308586;15622842;SERGIO ROSSI;A89100MAGN051000;SRGA89100-1000;595.00;37;1;SS21
14308586;15622842;SERGIO ROSSI;A89100MAGN051000;SRGA89100-1000;595.00;36;1;SS21
14307156;16312120;LE SILLA;3110M100G3PPVEL;LS3110M100G3PPVEL212;637.00;40;1;AW21
14307156;16312120;LE SILLA;3110M100G3PPVEL;LS3110M100G3PPVEL212;637.00;39;1;AW21
14307156;16312120;LE SILLA;3110M100G3PPVEL;LS3110M100G3PPVEL212;637.00;38,5;1;AW21
14307156;16312120;LE SILLA;3110M100G3PPVEL;LS3110M100G3PPVEL212;637.00;38;1;AW21
14307156;16312120;LE SILLA;3110M100G3PPVEL;LS3110M100G3PPVEL212;637.00;37;2;AW21
14307156;16312120;LE SILLA;3110M100G3PPVEL;LS3110M100G3PPVEL212;637.00;36;1;AW21
14306749;15832441;CASADEI;1F161D100HHCMSC9000;CAS1F161D100HHCMSC90;600.00;41;1;AW20
14306749;15832441;CASADEI;1F161D100HHCMSC9000;CAS1F161D100HHCMSC90;600.00;40;1;AW20
14306749;15832441;CASADEI;1F161D100HHCMSC9000;CAS1F161D100HHCMSC90;600.00;39;1;AW20
14306749;15832441;CASADEI;1F161D100HHCMSC9000;CAS1F161D100HHCMSC90;600.00;38,5;1;AW20
14303205;15553100;KENZO;FA65ES188L73;KENFA65ES188L7399;203.00;45;2;AW21
14303205;15553100;KENZO;FA65ES188L73;KENFA65ES188L7399;203.00;44;2;AW21
14303205;15553100;KENZO;FA65ES188L73;KENFA65ES188L7399;203.00;43;2;AW21
14303205;15553100;KENZO;FA65ES188L73;KENFA65ES188L7399;203.00;42;2;AW21
14303205;15553100;KENZO;FA65ES188L73;KENFA65ES188L7399;203.00;41;1;AW21
14300928;14424635;JIL SANDER;JS33056A999;JS33056A-999;550.00;40;2;AW20
14288839;;LE SILLA;7499M080M1PPCHI;LS7499M080M1PPCHI200;733.00;38;1;SS21
14288839;;LE SILLA;7499M080M1PPCHI;LS7499M080M1PPCHI200;733.00;36;1;SS21
14288837;;LE SILLA;7512M040M1MMCHI;LS7512M040M1MMCHI200;819.00;39;1;SS21
14288837;;LE SILLA;7512M040M1MMCHI;LS7512M040M1MMCHI200;819.00;38;1;SS21
14271939;14377125;BALLY;6228162013;BLY6228162-0100;560.00;40;1;AW20
14271063;14133258;AQUAZZURA;REGMIDB0SUEDMG;AQREGMIDB0-SUE-DMG;800.00;41;1;AW19
14271063;14133258;AQUAZZURA;REGMIDB0SUEDMG;AQREGMIDB0-SUE-DMG;800.00;38,5;1;AW19
14271063;14133258;AQUAZZURA;REGMIDB0SUEDMG;AQREGMIDB0-SUE-DMG;800.00;38;1;AW19
14271063;14133258;AQUAZZURA;REGMIDB0SUEDMG;AQREGMIDB0-SUE-DMG;800.00;37,5;1;AW19
14269239;14133260;AQUAZZURA;VBBMIDB0NAP000;AQVBBMIDB0-NAP-000;720.00;41;1;AW19
14260155;;CASADEI;2S006N0801RENNA;CAS2S006N0801RENNA28;600.00;41;1;SS21
14260125;15832459;CASADEI;1T831E1401T00059000;CAST831E1401T0005900;1175.00;38;1;SS21
14260090;;CASADEI;1R672H100MT0026;CAS1R672H100MT002692;720.00;41;1;AW19
14260090;;CASADEI;1R672H100MT0026;CAS1R672H100MT002692;720.00;39,5;1;AW19
14260090;;CASADEI;1R672H100MT0026;CAS1R672H100MT002692;720.00;39;1;AW19
14259972;;CASADEI;1F555M1201CAMOS;CAS1F555M1201CAMOS90;670.00;41;1;SS20
14259972;;CASADEI;1F555M1201CAMOS;CAS1F555M1201CAMOS90;670.00;40;1;SS20
14259972;;CASADEI;1F555M1201CAMOS;CAS1F555M1201CAMOS90;670.00;39,5;1;SS20
14239364;14217706;DSQUARED2;BEM021901502402;DSBEM021901502402;560.00;85;1;AW19
14222390;;Balmain;SN1C134LCVK;BLSN1C134LCVK-0PA;1530.00;37;1;AW19
14221906;15832457;CASADEI;2S706E080NRENNA9000;CASS706E080NRENNA900;595.00;38;1;SS21
14221906;15832457;CASADEI;2S706E080NRENNA9000;CASS706E080NRENNA900;595.00;37;2;SS21
14221906;15832457;CASADEI;2S706E080NRENNA9000;CASS706E080NRENNA900;595.00;36;1;SS21
14217577;14239501;DSQUARED2;SNW004016801987;DSSNW0040M1569;700.00;39;1;AW19
14202327;14416407;SALVATORE FERRAGAMO;714662;FRG714662;618.00;8;1;AW20
14190805;15591601;BALLY;6228740;BLY6228740-BLACK;380.00;OS;2;SS21
14182182;14377127;BALLY;6228181013;BLY6228181-0100;530.00;40;3;SS21
14182182;14377127;BALLY;6228181013;BLY6228181-0100;530.00;36;2;SS21
14173828;14424626;JIL SANDER;JS30217A999;JS30217A-999;580.00;41;1;AW20
14173828;14424626;JIL SANDER;JS30217A999;JS30217A-999;580.00;40;2;AW20
14171542;16203091;BALLY;6227939;BLY6227939-BLACK;818.00;OS;5;SS21
14171542;14377275;BALLY;6227939001;BLY6227939-BLACK;818.00;OS;5;SS21
14166576;;DSQUARED2;ITM003855000001;DSITM0038-M063;68.00;OS;11;SS21
14166465;;DSQUARED2;CBM000316802214;DSCBM000316802214;290.00;OS;2;SS21
14165456;14133264;AQUAZZURA;GOWMIDB0CAL000;AQGOWMIDB0-CAL-000;1540.00;41;1;AW19
14165456;14133264;AQUAZZURA;GOWMIDB0CAL000;AQGOWMIDB0-CAL-000;1540.00;40;1;AW19
14165456;14133264;AQUAZZURA;GOWMIDB0CAL000;AQGOWMIDB0-CAL-000;1540.00;38;1;AW19
14165456;14133264;AQUAZZURA;GOWMIDB0CAL000;AQGOWMIDB0-CAL-000;1540.00;37,5;1;AW19
14165456;14133264;AQUAZZURA;GOWMIDB0CAL000;AQGOWMIDB0-CAL-000;1540.00;37;1;AW19
14165370;;AQUAZZURA;BOOMIDB2NAP000;AQBOOMIDB2-NAP-000;877.00;41;1;AW20
14165370;;AQUAZZURA;BOOMIDB2NAP000;AQBOOMIDB2-NAP-000;877.00;40,5;2;AW20
14165370;;AQUAZZURA;BOOMIDB2NAP000;AQBOOMIDB2-NAP-000;877.00;39;1;AW20
14165370;;AQUAZZURA;BOOMIDB2NAP000;AQBOOMIDB2-NAP-000;877.00;38;2;AW20
14165370;;AQUAZZURA;BOOMIDB2NAP000;AQBOOMIDB2-NAP-000;877.00;37,5;1;AW20
14160230;14150655;DSQUARED2;ABW007501500001;DSABW007501500001;980.00;40;1;AW19
14160230;14150655;DSQUARED2;ABW007501500001;DSABW007501500001;980.00;39;1;AW19
14160230;14150655;DSQUARED2;ABW007501500001;DSABW007501500001;980.00;38;1;AW19
14150651;14239514;DSQUARED2;BCW002805C00001;DSBCW0028-M221;118.00;OS;10;AW21
14150651;14217583;DSQUARED2;BCW002805C00001;DSBCW0028-M221;118.00;OS;10;AW21
14147921;;SALVATORE FERRAGAMO;705094;FRG705094;150.80;OS;4;SS20
14136732;14156867;SALVATORE FERRAGAMO;714663;FRG714663;834.00;4,5;1;AW20
14136732;14156867;SALVATORE FERRAGAMO;714663;FRG714663;834.00;4;1;AW20
14133279;;AQUAZZURA;CHAHIGS0SAT000;AQCHAHIGS0-SAT-000;620.00;38,5;1;AW20
14133269;;AQUAZZURA;SHOMIDB0SUEMCA;AQSHOMIDB0-SUE-MCA;700.00;37,5;1;AW20
14133263;;AQUAZZURA;EATMIDB0SDC993;AQEATMIDB0-SDC-993;1020.00;41;1;AW19
14133263;;AQUAZZURA;EATMIDB0SDC993;AQEATMIDB0-SDC-993;1020.00;40;1;AW19
14133263;;AQUAZZURA;EATMIDB0SDC993;AQEATMIDB0-SDC-993;1020.00;38,5;1;AW19
14133263;;AQUAZZURA;EATMIDB0SDC993;AQEATMIDB0-SDC-993;1020.00;37;1;AW19
14130360;14128173;SERGIO ROSSI;A853201000110;SRGA85320-110;600.00;41;1;SS21
14128256;14133273;AQUAZZURA;SOVHIGS0SUEECA;AQSOVHIGS0-SUE-ECA;1030.00;40;1;SS21
14128171;;SERGIO ROSSI;A859414102235;SRGA85941-2235;1000.00;36;1;AW19
14128164;;SERGIO ROSSI;A438411101000;SRGA43841-1000;570.00;41;1;AW20
14121638;14529992;PHILIPP PLEIN;F19CWLB0507PLE010N;PPWLB0507PLE01.0N2;2470.00;M;1;AW20
14121638;14198603;PHILIPP PLEIN;F19CWLB0507PLE010N;PPWLB0507PLE01.0N2;2470.00;M;1;AW20
14120771;14133274;AQUAZZURA;MYQFLAB0NPG000;AQMYQFLAB0-NPG-000;570.00;40,5;1;AW19
14120771;14133274;AQUAZZURA;MYQFLAB0NPG000;AQMYQFLAB0-NPG-000;570.00;39,5;1;AW19
14120771;14133274;AQUAZZURA;MYQFLAB0NPG000;AQMYQFLAB0-NPG-000;570.00;38,5;1;AW19
14120771;14133274;AQUAZZURA;MYQFLAB0NPG000;AQMYQFLAB0-NPG-000;570.00;37,5;1;AW19
14120770;14133272;AQUAZZURA;SMOHIGS0CAL000;AQSMOHIGS0-CAL-000;660.00;41;1;AW20
14119610;;SERGIO ROSSI;A85412MCAZ01;SRGA85412-1000;930.00;37;1;AW20
14118778;;AQUAZZURA;SOVHIGS0SUE000;AQSOVHIGS0-SUE-000;978.00;39,5;1;SS21
14118778;;AQUAZZURA;SOVHIGS0SUE000;AQSOVHIGS0-SUE-000;978.00;39;1;SS21
14118778;;AQUAZZURA;SOVHIGS0SUE000;AQSOVHIGS0-SUE-000;978.00;38,5;1;SS21
14118778;;AQUAZZURA;SOVHIGS0SUE000;AQSOVHIGS0-SUE-000;978.00;37;1;SS21
14118778;;AQUAZZURA;SOVHIGS0SUE000;AQSOVHIGS0-SUE-000;978.00;36;1;SS21
14118776;14133262;AQUAZZURA;BOOMIDB1SUE000;AQBOOMIDB1-SUE-000;750.00;41;1;SS20
14115909;16199169;SALVATORE FERRAGAMO;717045;FRG717045_211;614.00;9;2;SS21
14115909;16199169;SALVATORE FERRAGAMO;717045;FRG717045_211;614.00;8;1;SS21
14115909;16199169;SALVATORE FERRAGAMO;717045;FRG717045_211;614.00;7;2;SS21
14115909;16199169;SALVATORE FERRAGAMO;717045;FRG717045_211;614.00;12;1;SS21
14115909;16199169;SALVATORE FERRAGAMO;717045;FRG717045_211;614.00;11;1;SS21
14115909;16199169;SALVATORE FERRAGAMO;717045;FRG717045_211;614.00;10;2;SS21
14115909;14147975;SALVATORE FERRAGAMO;717045;FRG717045_211;614.00;9;2;SS21
14115909;14147975;SALVATORE FERRAGAMO;717045;FRG717045_211;614.00;8;1;SS21
14115909;14147975;SALVATORE FERRAGAMO;717045;FRG717045_211;614.00;7;2;SS21
14115909;14147975;SALVATORE FERRAGAMO;717045;FRG717045_211;614.00;12;1;SS21
14115909;14147975;SALVATORE FERRAGAMO;717045;FRG717045_211;614.00;11;1;SS21
14115909;14147975;SALVATORE FERRAGAMO;717045;FRG717045_211;614.00;10;2;SS21
14107857;;DSQUARED2;SNW005959202114;DSSNW0059-M063;480.00;41;2;SS21
14107857;;DSQUARED2;SNW005959202114;DSSNW0059-M063;480.00;40;2;SS21
14107857;;DSQUARED2;SNW005959202114;DSSNW0059-M063;480.00;39;1;SS21
14107857;;DSQUARED2;SNW005959202114;DSSNW0059-M063;480.00;38;4;SS21
14107857;;DSQUARED2;SNW005959202114;DSSNW0059-M063;480.00;36;1;SS21
14096852;14424631;JIL SANDER;JS33012A502;JS33012A-502;860.00;41;1;AW19
14096852;14424631;JIL SANDER;JS33012A502;JS33012A-502;860.00;40;1;AW19
14085228;14347231;BALDININI;TR315PNERO;BALTR315PNERO-M;370.00;OS;1;AW19
14054139;14198954;PHILIPP PLEIN;F19CMLB0827PLE010N;PPMLB0827PLE01.0N2;2100.00;XXL;1;AW20
14054139;14198954;PHILIPP PLEIN;F19CMLB0827PLE010N;PPMLB0827PLE01.0N2;2100.00;XL;1;AW20
14047520;14529989;PHILIPP PLEIN;A19CWLB0628PLE010N;PPCWLB0628PLE010N;3030.00;S;2;AW20
14047520;14529989;PHILIPP PLEIN;A19CWLB0628PLE010N;PPCWLB0628PLE010N;3030.00;M;2;AW20
14033196;;BURBERRY;8013448;BR8013448-FLAXSEED;1713.00;OS;1;AW20
14026806;14778493;SALVATORE FERRAGAMO;714964;FRG714964;539.00;8;1;AW20
14009621;16546945;Chloé Eyewear;CE157S;CHCE157S-742;360.00;60;4;SS21
14002231;14133268;AQUAZZURA;DENHIGP0SUE000;AQDENHIGP0-SUE-000;595.00;40,5;1;AW21
14002231;14133268;AQUAZZURA;DENHIGP0SUE000;AQDENHIGP0-SUE-000;595.00;40;2;AW21
14002231;14133268;AQUAZZURA;DENHIGP0SUE000;AQDENHIGP0-SUE-000;595.00;39,5;2;AW21
14002231;14133268;AQUAZZURA;DENHIGP0SUE000;AQDENHIGP0-SUE-000;595.00;39;3;AW21
14002231;14133268;AQUAZZURA;DENHIGP0SUE000;AQDENHIGP0-SUE-000;595.00;38,5;1;AW21
